timestamp,Th_ENB1,Delay_ENB1,Loss_ENB1,UE_ENB1,RSRP_ENB1,SINR_ENB1,Load_ENB1,Th_ENB2,Delay_ENB2,Loss_ENB2,UE_ENB2,RSRP_ENB2,SINR_ENB2,Load_ENB2,Th_ENB3,Delay_ENB3,Loss_ENB3,UE_ENB3,RSRP_ENB3,SINR_ENB3,Load_ENB3,Th_ENB4,Delay_ENB4,Loss_ENB4,UE_ENB4,RSRP_ENB4,SINR_ENB4,Load_ENB4,Th_ENB5,Delay_ENB5,Loss_ENB5,UE_ENB5,RSRP_ENB5,SINR_ENB5,Load_ENB5,Th_ENB6,Delay_ENB6,Loss_ENB6,UE_ENB6,RSRP_ENB6,SINR_ENB6,Load_ENB6
202,150.924,25.1606,0.00477038,301.214,-89.7026,29.9258,0.649368,160.04,26.918,0.00701526,318.881,-88.1308,30,0.676711,155.747,26.082,0.0055852,310.6,-91.9078,28.1369,0.61503,157.496,28.1711,0.00943213,330.882,-86.8405,30,0.700139,151.463,24.8725,0.0058103,288.54,-91.0188,26.1316,0.596858,156.956,27.1977,0.00705562,308.681,-89.1103,29.9773,0.668093
203,149.561,25.1889,0.00465336,300.933,-90.2998,30,0.654159,159.576,26.8742,0.00765168,320.85,-87.8872,30,0.677522,155.912,26.1693,0.00595732,311.385,-92.0286,27.9773,0.616568,157.853,28.015,0.0085225,329.776,-86.8312,30,0.701352,152.819,24.8072,0.00555705,291.149,-90.9752,25.9472,0.596363,156.775,26.9883,0.00737812,310.343,-88.8955,30,0.671592
204,149.796,25.0055,0.00530305,299.495,-90.0671,29.8787,0.654146,159.182,27.0593,0.00741319,319.622,-87.8923,30,0.680937,155.544,26.1313,0.00567053,311.59,-91.9063,28.1146,0.619853,158.084,28.1676,0.00939991,329.793,-87.1354,30,0.698878,151.574,24.9074,0.00586106,288.279,-90.8934,25.9018,0.598445,155.123,26.908,0.00726842,311.54,-89.1671,29.9891,0.669703
205,150.747,25.1051,0.00501308,300.683,-89.7916,29.8529,0.649029,160.814,27.0961,0.00754284,320.119,-88.0913,30,0.681554,154.837,26.0857,0.00636123,308.619,-92.0291,27.9724,0.621875,157.5,28.0561,0.00937749,329.673,-86.7534,30,0.696061,151.466,25.1802,0.00595833,288.391,-91.291,25.8983,0.60496,155.36,27.001,0.00734842,308.082,-88.9373,29.9331,0.673623
206,149.567,25.0747,0.00517422,298.886,-90.2791,29.9728,0.647892,160.618,27.1201,0.00745702,320.426,-87.9374,30,0.67925,154.551,25.906,0.00603619,309.797,-92.0359,27.8773,0.622186,157.427,27.8788,0.00891276,328.911,-86.9497,30,0.699489,152.074,24.8814,0.00515575,291.522,-91.0398,25.9736,0.595356,155.996,27.0217,0.00705884,310.828,-89.1935,29.9257,0.673107
207,150.894,24.8544,0.00499765,298.857,-90.264,29.9477,0.646437,160.42,27.0135,0.00714383,318.037,-87.8151,30,0.681062,154.674,26.0342,0.00581565,308.348,-92.1662,27.9064,0.61928,158.317,27.9055,0.00851207,330.076,-86.9365,30,0.700895,151.942,25.0294,0.0059279,291.314,-91.1062,25.9212,0.597626,156.009,27.0976,0.00700322,308.271,-88.8659,30,0.667895
208,150.328,24.9706,0.00538912,301.381,-89.9847,30,0.653833,159.991,26.9253,0.00775367,318.88,-88.0669,30,0.682244,154.808,25.8859,0.00585597,309.136,-92.1943,28.073,0.617521,157.908,27.9543,0.00948208,329.564,-87.252,30,0.700908,152.199,24.9675,0.00543184,288.216,-90.9901,26.0014,0.596495,155.208,26.8494,0.00660103,310.439,-89.1821,29.9254,0.666736
209,150.916,25.1418,0.00473049,299.31,-90.1741,29.9976,0.645196,160.343,27.0093,0.00789864,318.658,-87.8175,30,0.676272,154.797,25.8681,0.00575472,309.053,-91.9663,27.9734,0.624477,157.253,28.1895,0.00873064,331.091,-87.0966,30,0.703579,151.618,25.0635,0.00556644,289.887,-91.0025,26.0697,0.595878,156.336,27.1583,0.00655779,308.563,-88.87,29.9812,0.669035
210,149.274,25.0027,0.00462655,299.906,-89.8418,29.9275,0.649808,160.984,27.0747,0.00784136,319.659,-87.8393,30,0.676229,154.406,25.9608,0.00634574,309.385,-91.9072,28.0628,0.620862,157.714,28.0308,0.00884227,328.335,-86.7043,30,0.695723,152.757,24.9207,0.0056503,289.316,-91.0651,25.9286,0.59843,155.821,27.0882,0.00701154,311.774,-89.2749,30,0.670842
211,150.84,24.8197,0.0050735,301.415,-90.1548,30,0.64519,160.465,27.1732,0.0076572,319.756,-88.2731,30,0.679703,154.058,26.0759,0.00598184,308.497,-92.1714,27.8693,0.620743,158.244,28.0023,0.0093171,331.444,-86.9306,30,0.701952,151.836,25.0262,0.00564908,289.401,-90.7497,25.8902,0.601715,155.009,27.1699,0.0066125,308.38,-89.1002,29.9621,0.667143
212,150.17,24.9772,0.00453418,299.279,-89.8137,30,0.652249,160.396,26.9244,0.00709966,319.09,-87.8009,30,0.679938,154.019,25.856,0.00582208,310.314,-92.2549,28.133,0.618651,158.825,28.1122,0.00925544,330.427,-86.9239,30,0.701287,152.107,25.1946,0.00573229,291.108,-90.7765,25.9147,0.595838,155.966,27.0056,0.00732918,309.775,-88.9575,30,0.665382
213,150.23,25.1312,0.0046575,300.377,-89.9438,29.8993,0.646235,160.96,26.9575,0.00722742,318.685,-87.8994,30,0.681436,154.176,26.1574,0.00588927,309.253,-92.0226,27.967,0.623636,158.859,27.9214,0.00936394,331.126,-86.7415,30,0.70077,151.549,25.1296,0.00500532,290.259,-91.0965,25.9468,0.601449,156.703,27.0437,0.00735317,309.058,-88.9883,29.9852,0.665116
214,150.114,25.0646,0.00509191,300.945,-89.9572,29.87,0.646164,160.193,26.91,0.00707965,319.718,-87.9674,30,0.682204,155.288,25.9331,0.00625487,310.595,-91.9175,28.016,0.615114,158.393,27.9504,0.00944261,331.272,-86.9474,30,0.697037,151.681,24.9906,0.00529607,290.06,-91.2008,26.1433,0.596079,156.864,27.1654,0.00702536,310.9,-89.0384,30,0.668406
215,149.602,25.0313,0.00499813,300.318,-90.128,29.9601,0.645839,159.105,26.9014,0.00707425,318.415,-87.8122,30,0.681589,154.545,26.1486,0.00598499,309.222,-91.9894,27.9646,0.620643,157.229,28.1988,0.00892556,329.393,-86.8739,30,0.703333,151.909,25.0878,0.00510745,291.384,-90.8586,25.9135,0.596453,155.633,27.1904,0.00675683,309.825,-89.282,29.9692,0.670713
216,150.906,25.0067,0.00531911,300.189,-90.2755,29.9445,0.650755,160.901,27.1437,0.00722836,318.88,-88.1793,30,0.683527,155.55,25.9571,0.00600438,309.857,-92.148,28.0015,0.615305,157.264,28.1546,0.00925168,329.691,-86.9897,30,0.702408,152.568,25.1053,0.00572261,288.818,-91.0972,25.991,0.598308,156.51,26.9317,0.00663823,309.596,-88.7121,29.9178,0.671122
217,149.866,24.8284,0.00498788,300.809,-89.9921,30,0.647889,159.172,27.1746,0.0073782,320.306,-87.8248,30,0.682162,154.271,25.9165,0.00564471,311.245,-92.1664,28.0652,0.624433,158.056,28.016,0.00896103,329.304,-87.0146,30,0.70486,152.876,25.1449,0.00588913,289.871,-90.9055,26.1185,0.59893,156.924,26.9663,0.00710108,310.839,-88.7296,29.9234,0.672461
218,150.042,24.9074,0.00527661,300.209,-89.9034,29.9469,0.649813,160.235,26.962,0.00719837,321.847,-87.9931,30,0.67911,154.71,25.9629,0.0059092,310.177,-91.9739,27.9991,0.616348,157.992,27.8676,0.00862614,331.731,-86.937,30,0.699018,152.818,25.0552,0.00576917,289.474,-90.724,26.0961,0.603539,155.344,26.9084,0.00678563,309.084,-88.7868,29.8596,0.665761
219,149.548,24.8799,0.00473186,301.192,-89.9621,29.8517,0.649293,159.816,26.8456,0.00767614,320.808,-87.8675,30,0.675001,155.908,26.1257,0.00640398,308.063,-91.7397,28.0929,0.623372,157.187,28.0955,0.00945992,330.714,-86.9577,30,0.699429,152.199,24.9905,0.00593285,288.304,-90.9993,26.0561,0.602919,156.166,27.1636,0.00744199,308.257,-89.0586,29.857,0.668294
220,150.074,25.1643,0.00534655,298.51,-90.2442,30,0.650321,159.533,27.1598,0.00792737,319.61,-87.7658,30,0.682368,154.952,25.849,0.00642793,309.816,-91.8593,27.9602,0.615189,157.201,27.9985,0.00918996,329.339,-86.8827,30,0.702039,151.985,25.166,0.0054892,289.801,-91.1804,25.9423,0.595423,156.267,26.8994,0.00680416,311.083,-89.1037,29.9227,0.666691
221,150.55,24.8519,0.00495375,300.028,-89.8876,30,0.653107,159.09,26.9186,0.00728013,318.584,-88.1265,30,0.680219,155.327,25.9524,0.00621947,309.345,-92.1258,28.0124,0.615237,157.16,27.9672,0.00944291,330.886,-87.2471,30,0.702323,152.222,25.1281,0.00540411,288.886,-90.9928,26.0147,0.600383,156.13,27.1795,0.00740225,311.503,-88.8191,30,0.665985
222,149.53,24.998,0.00534653,300.021,-89.8512,29.8917,0.647524,160.464,26.8659,0.00735136,319.059,-88.0901,30,0.678678,155.111,25.84,0.00630502,309.48,-91.9109,28.0676,0.617097,158.769,28.0465,0.00892873,328.729,-86.7346,30,0.69708,151.675,25.1239,0.00569568,291.063,-91.0353,26.0649,0.598865,155.423,27.0531,0.00747601,309.242,-89.0234,30,0.670415
223,150.687,25.1047,0.0045583,301.994,-89.8486,30,0.651512,160.713,26.845,0.00734774,321.506,-88.179,30,0.682881,155.671,25.8651,0.00635435,310.747,-91.988,28.0991,0.619192,157.388,27.9139,0.00900516,330.125,-86.8167,30,0.700814,152.562,24.8767,0.00505006,291.495,-91.2547,25.924,0.601953,155.819,27.1505,0.00679798,308.047,-89.1196,30,0.668759
224,150.07,25.1506,0.00541249,299.064,-90.0227,30,0.654491,160.997,26.8942,0.00772698,319.512,-88.2951,30,0.679606,154.977,25.809,0.00618693,309.176,-91.9641,27.9403,0.616671,157.814,27.8929,0.0090348,328.795,-86.995,30,0.70171,152.508,24.8442,0.0054678,288.283,-90.9411,25.9293,0.600276,156.035,27.1697,0.00704908,310.332,-89.059,30,0.672772
225,149.571,25.1377,0.0049324,301.315,-89.8063,29.9067,0.652011,159.581,26.919,0.00729635,320.902,-88.1621,30,0.682152,154.342,25.8418,0.00573752,309.52,-92.0145,27.8634,0.624706,158.432,27.9293,0.0088187,329.794,-86.9243,30,0.696889,152.719,24.9025,0.00538019,291.485,-90.9021,25.9525,0.601837,155.039,27.0943,0.00698702,311.253,-88.7272,30,0.674093
226,150.024,24.9441,0.00496504,300.76,-89.7696,29.9121,0.654182,160.63,27.1915,0.00788025,319.12,-88.2364,30,0.677912,155.228,26.1217,0.00639925,310.495,-92.2966,27.9059,0.615997,157.727,28.0005,0.0085434,329.394,-87.1925,30,0.699643,151.991,24.9711,0.00595602,288.859,-90.99,26.0708,0.600568,156.858,26.9512,0.00696368,308.354,-88.9346,29.9365,0.666603
227,150.089,25.0129,0.00457587,300.793,-89.9257,29.9067,0.649694,160.441,27.0118,0.00739549,319.289,-87.9338,30,0.681717,154.149,25.9843,0.00639082,308.378,-91.7067,28.1347,0.615783,158.867,27.9453,0.00934471,329.674,-87.0355,30,0.702745,151.068,25.0373,0.00518673,289.384,-91.0912,25.9907,0.598341,155.215,26.8583,0.00653344,309.881,-88.7273,29.8847,0.674463
228,150.467,25.055,0.00514528,301.307,-90.2358,30,0.651971,160.174,27.1331,0.00707227,320.763,-87.9796,30,0.678403,155.242,26.1564,0.00599618,311.299,-92.0587,27.8807,0.615615,157.103,27.9521,0.00883724,330.872,-86.8543,30,0.697211,151.549,25.019,0.00514452,288.536,-90.7337,26.0913,0.596807,155.813,26.9422,0.007291,310.041,-89.2233,30,0.668969
229,149.526,24.9502,0.00499776,299.372,-90.1549,29.9696,0.645192,160.545,26.8684,0.0070439,320.615,-87.8356,30,0.679935,154.411,26.0949,0.00619971,308.985,-91.758,27.8813,0.624827,158.72,28.0752,0.00943875,330.889,-87.1857,30,0.695715,151.779,25.0966,0.00538644,289.321,-90.9428,26.1117,0.595476,155.771,26.8633,0.00719535,308.423,-88.9011,29.9359,0.666989
230,150.873,24.8074,0.00493778,298.087,-90.0098,30,0.648217,159.264,26.9506,0.00767226,321.13,-87.9815,30,0.677006,154.575,25.8648,0.0057493,308.9,-91.9883,28.0188,0.624449,157.391,28.0567,0.00931726,330.241,-87.147,30,0.695393,151.611,25.0978,0.00504752,288.877,-90.8763,26.0848,0.599553,156.396,26.9552,0.00665991,309.593,-88.952,30,0.665688
231,150.015,24.9316,0.00500831,298.096,-90.1122,30,0.650539,159.901,26.9142,0.00729804,319.532,-87.7987,30,0.679387,154.787,26.1386,0.00592691,310.208,-92.1614,28.0731,0.62032,158.618,28.1123,0.008715,330.863,-86.82,30,0.696726,151.005,24.9804,0.00535243,290.22,-91.1872,26.1079,0.597578,155.453,26.9923,0.00699885,308.86,-89.1369,29.9009,0.672185
232,150.54,24.9849,0.00521409,300.944,-90.217,30,0.65321,159.409,26.8745,0.00712566,318.554,-87.8511,30,0.682829,155.493,26.0418,0.00618637,308.073,-92.1129,28.0413,0.615093,157.066,28.1408,0.00918402,329.061,-86.8872,30,0.698068,151.072,25.1731,0.00534518,288.426,-91.0049,26.0805,0.597216,155.539,26.8971,0.00749167,308.79,-88.9547,30,0.666469
233,150.942,25.179,0.00538457,298.858,-89.9196,30,0.65486,159.361,27.1064,0.0073388,318.703,-88.0472,30,0.679648,155.075,26.1981,0.00589911,310.462,-92.0809,27.9678,0.621956,158.876,28.0169,0.0092684,328.357,-87.1733,30,0.6952,151.506,25.007,0.00501496,289.058,-90.9916,26.0219,0.604258,156.291,26.9659,0.00743035,311.14,-89.18,29.8893,0.671758
234,150.12,25.1159,0.00523881,300.501,-89.7082,30,0.646131,160.657,26.9007,0.0077773,321.828,-87.8819,30,0.679604,154.729,25.9412,0.00613637,311.005,-91.8929,27.9095,0.61994,158.583,27.9903,0.00903662,331.085,-86.9032,30,0.703954,151.325,25.1982,0.00511885,288.06,-90.766,25.9235,0.602297,156.622,27.1436,0.00749159,309.176,-88.8739,29.8846,0.669068
235,150.696,24.9471,0.0050911,300.015,-89.9124,30,0.645557,160.148,27.1452,0.00748138,318.314,-87.9637,30,0.676549,155.698,26.0086,0.00643328,311.224,-91.8842,27.8515,0.619278,157.395,28.1643,0.00867458,329.144,-86.9899,30,0.697099,152.198,24.8356,0.00505817,289.489,-90.8676,26.0164,0.599229,156.132,26.9462,0.00743615,308.22,-88.896,30,0.673039
236,149.368,24.9184,0.00521705,298.337,-89.8129,30,0.652296,159.2,27.0871,0.00767982,321.324,-88.275,30,0.67873,154.298,26.0234,0.00641735,309.566,-91.793,27.8501,0.616685,157.061,27.9313,0.00940819,328.388,-86.9362,30,0.704385,151.245,24.8848,0.00502954,289.736,-91.1333,26.111,0.601049,156.228,27.0128,0.00659185,309.78,-88.7003,30,0.673935
237,150.646,24.8412,0.00472745,298.012,-90.1179,29.8826,0.649728,160.354,27.1498,0.00774922,321.754,-88.2677,30,0.681613,154.579,25.9014,0.00583089,309.079,-91.9931,27.982,0.620124,158.345,27.9549,0.00875131,328.665,-87.0903,30,0.702567,152.334,24.8936,0.00558809,290.283,-91.0094,26.015,0.599918,156.131,27.0862,0.00660963,310.999,-89.2185,29.87,0.674761
238,150.914,24.8242,0.00494325,298.745,-90.0088,30,0.654506,160.269,26.9416,0.00760333,319.248,-87.7541,30,0.680582,154.65,25.9174,0.00553342,311.263,-92.0298,27.9475,0.619711,158.637,27.8498,0.00935766,331.59,-86.732,30,0.697171,151.747,24.9332,0.00517615,290.429,-91.014,26.1097,0.595321,156.288,27.1052,0.00725949,311.544,-88.8626,30,0.668327
239,150.006,24.8056,0.00450696,298.961,-90.2395,29.9281,0.64677,159.057,27.1637,0.00700822,320.944,-88.2087,30,0.683928,155.308,26.0689,0.00550534,311.939,-91.7733,28.1185,0.621592,157.69,28.1575,0.00879152,330.251,-87.2402,30,0.696408,151.45,25.0233,0.00576409,290.477,-91.1607,25.8503,0.602572,156.97,27.124,0.00696021,311.615,-89.0541,30,0.669771
240,149.895,25.1101,0.00502677,299.267,-90.1451,29.8613,0.650832,159.46,26.8593,0.00765383,320.725,-87.8487,30,0.683941,155.873,26.1229,0.00613559,309.215,-91.7102,27.9322,0.617027,157.884,27.8227,0.00947849,330.354,-86.9658,30,0.69997,151.064,25.0449,0.00571617,289.667,-90.8456,25.9181,0.597213,155.323,26.9488,0.00734701,311.312,-89.0703,30,0.672208
241,149.482,24.8673,0.0054721,300.47,-89.7112,29.9513,0.65203,159.445,26.9045,0.0075119,319.278,-88.1994,30,0.675357,155.409,25.9968,0.00559424,308.687,-92.2385,28.0338,0.615942,158.509,27.8082,0.00874938,331.563,-86.8689,30,0.703211,151.986,25.1387,0.00560074,290.727,-90.7039,25.9197,0.601239,155.921,26.8158,0.00651447,308.477,-88.9105,30,0.670534
242,149.064,24.9877,0.00542462,299.59,-89.925,30,0.652839,160.039,27.1432,0.00739138,321.555,-88.1559,30,0.675531,155.591,25.9668,0.00572912,308.927,-91.7592,28.1002,0.620535,158.232,27.9897,0.00889167,331.662,-87.2246,30,0.698446,151.996,24.9831,0.00551889,288.56,-90.9921,25.9227,0.596843,155.13,27.1051,0.00692744,310.507,-88.8634,30,0.669705
243,149.776,24.9504,0.00514005,299.979,-89.7905,30,0.646706,159.272,27.0522,0.00730123,318.074,-87.7668,30,0.684293,155.435,26.1051,0.00570146,308.937,-91.9872,27.9016,0.618054,157.643,27.8639,0.00870518,331.154,-87.1997,30,0.701294,152.952,24.9325,0.00511866,290.282,-90.7562,26.0852,0.601225,155.63,27.0168,0.00659124,310.716,-88.8649,30,0.667604
244,149.037,25.0182,0.00520679,301.162,-90.1838,29.9285,0.650126,159.661,27.1442,0.00747376,321.198,-87.9516,30,0.678327,155.663,25.9098,0.0060461,308.856,-92.0147,27.9455,0.617667,158.934,27.864,0.00928733,331.937,-87.2881,30,0.697529,151.081,24.9612,0.00593522,288.047,-90.9473,26.0004,0.603734,155.168,27.0726,0.00718011,310.676,-88.7346,30,0.66542
245,149.942,24.9592,0.00481015,299.805,-90.0695,29.9797,0.654793,159.177,27.1689,0.00748024,320.495,-87.8019,30,0.679304,154.819,25.9499,0.00642553,311.316,-92.2346,27.8824,0.619279,157.197,28.0476,0.00864369,330.089,-87.2957,30,0.701772,151.968,25.1913,0.0058741,289.436,-91.2727,26.1037,0.604112,156.641,26.8512,0.00749792,309.034,-88.8655,30,0.667357
246,150.817,24.9238,0.00547641,299.125,-89.7279,29.8661,0.652093,160.064,26.9912,0.00722349,320.822,-88.1855,30,0.677532,155.911,25.8115,0.00569973,308.969,-92.0516,27.9198,0.619913,158.745,28.0848,0.00907996,328.356,-86.8836,30,0.702864,151.5,24.9668,0.00535047,291.435,-91.2241,26.0197,0.596421,156.41,27.162,0.00693461,309.952,-88.7435,30,0.669876
247,150.157,25.0757,0.00460688,301.284,-90.0387,29.8717,0.652862,159.754,26.8401,0.00763378,321.521,-87.7673,30,0.683677,154.004,25.9521,0.00631854,309.465,-91.9391,28.0319,0.61865,158.809,28.0013,0.00896478,331.99,-87.0039,30,0.700131,152.628,25.1107,0.00578858,290.832,-91.1475,26.1086,0.603934,155.388,26.8522,0.0074756,311.473,-88.7641,30,0.670417
248,150.293,25.0181,0.00455121,300.982,-89.9968,30,0.650026,159.984,26.8687,0.00727871,318.635,-88.1826,30,0.676531,154.539,26.0362,0.00611018,308.616,-91.8238,28.0856,0.617373,157.577,28.1752,0.00932567,330.791,-87.2507,30,0.700593,151.375,24.9793,0.00560103,289.31,-90.8314,26.1021,0.598236,156.677,26.8414,0.00733773,308.611,-89.2502,30,0.669719
249,150.816,24.9453,0.00478715,300.003,-90.0264,29.9533,0.651937,160.519,27.1412,0.00797286,319.067,-87.8703,30,0.681771,154.952,26.1975,0.0062289,311.81,-91.799,28.1209,0.623144,157.918,27.9007,0.00887032,328.081,-86.9856,30,0.700253,152.948,25.1646,0.00516171,289.476,-91.0456,25.9582,0.602985,156.048,27.0288,0.00735301,311.224,-89.2207,30,0.669354
250,149.589,24.82,0.00498725,299.422,-90.1491,30,0.652695,159.49,26.8198,0.00784875,318.04,-87.7377,30,0.678218,154.493,25.8036,0.00573547,308.551,-91.9327,27.9,0.620286,158.18,27.9192,0.00853506,328.149,-87.2842,30,0.69818,152.593,24.9727,0.005453,290.052,-90.8722,25.9321,0.596216,156.112,26.9308,0.00694249,310.588,-89.0035,30,0.670442
251,150.48,25.0824,0.00503419,300.716,-89.7759,29.9797,0.649128,160.528,27.033,0.00707101,321.568,-88.2815,30,0.682588,155.906,25.8217,0.00609686,309.711,-92.1016,27.8771,0.620627,157.958,27.8418,0.00911249,330.952,-86.8396,30,0.699095,152.906,25.1462,0.0052965,288.637,-91.0388,25.9706,0.600757,156.167,27.1,0.00700989,308.419,-88.785,29.9429,0.674713
252,149.236,25.1833,0.00459101,298.924,-90.2721,30,0.653503,159.868,27.1714,0.0075903,320.52,-87.7927,30,0.678543,155.812,26.1604,0.00647648,311.607,-92.2236,28.0971,0.619098,158.982,27.9889,0.00905384,330.119,-87.107,30,0.703957,152.605,24.8558,0.00577677,290.503,-91.0545,25.9262,0.603597,156.4,27.0191,0.00710957,308.364,-89.0156,29.9081,0.667084
253,150.323,25.1645,0.00490376,298.831,-89.9108,30,0.652483,160.738,27.0146,0.00775188,318.56,-88.091,30,0.680113,155.858,26.1497,0.00563453,308.691,-92.0854,27.9372,0.621148,158.806,28.1849,0.0091536,331.353,-86.9849,30,0.700247,152.11,25.097,0.00521988,289.473,-91.0816,26.1378,0.599439,156.51,27.1003,0.00676554,310.287,-88.7634,29.9926,0.674451
254,149.429,24.8297,0.00539145,301.391,-89.7044,30,0.654367,160.654,27.1378,0.00756914,319.529,-87.7393,30,0.680388,154.892,26.0259,0.00597051,308.192,-91.7708,27.9833,0.620889,157.278,27.8014,0.00874529,330.818,-87.2405,30,0.69715,151.409,24.8726,0.00501398,291.087,-90.775,26.0342,0.596882,155.571,26.9904,0.00745435,308.989,-88.861,29.9818,0.667978
255,149.912,24.8285,0.00529869,298.973,-89.8648,29.8705,0.654551,159.386,27.1531,0.00780947,321.871,-88.0133,30,0.678707,154.369,25.9772,0.00566575,311.928,-92.2423,28.0268,0.621265,158.076,28.0649,0.00861618,330.22,-87.1277,30,0.702621,152.945,24.815,0.00528513,288.782,-91.2933,25.9227,0.601788,155.462,27.0036,0.00738782,310.775,-89.0632,29.9617,0.669557
256,149.354,25.0536,0.00486415,301.409,-89.8461,30,0.648642,159.42,27.1105,0.00748641,318.899,-88.1829,30,0.682772,154.458,26.0107,0.00595155,310.318,-91.7737,28.1103,0.619511,157.031,27.9706,0.00910619,330.231,-86.9092,30,0.701465,151.365,25.1002,0.00533909,290.84,-91.2713,25.9724,0.60205,155.454,27.1181,0.00713078,310.35,-89.0879,29.9947,0.670973
257,149.945,25.0793,0.0049337,298.809,-90.1716,29.8517,0.64801,160.498,27.1177,0.00720247,321.836,-87.9986,30,0.682068,155.445,25.834,0.00571999,308.035,-91.8703,27.9533,0.622867,157.678,28.1277,0.0086307,328.693,-87.0955,30,0.698487,152.527,24.8388,0.00535122,291.349,-91.2599,26.1327,0.604863,155.177,26.9165,0.0068724,311.106,-88.9424,30,0.672575
258,149.236,25.1333,0.00520562,300.309,-89.7662,30,0.647017,159.859,26.9976,0.00705522,321.819,-88.2229,30,0.680062,154.051,26.1699,0.00635184,310.097,-92.1626,27.8865,0.618634,157.511,28.0027,0.00946641,330.3,-86.766,30,0.699752,152.709,24.9885,0.00586863,289.166,-91.2227,26.1066,0.600874,156.778,27.1751,0.00655363,310.004,-89.075,30,0.672936
259,149.561,25.0227,0.00520873,298.538,-89.8116,30,0.654495,159.679,26.8433,0.0075065,318.343,-87.7183,30,0.682535,155.05,25.9474,0.00556584,310.489,-91.9489,27.9343,0.624102,157.608,27.9799,0.00904376,328.401,-86.7407,30,0.695808,151.775,25.0401,0.00551365,290.778,-91.2667,25.9354,0.603192,155.16,27.1422,0.0065919,311.338,-89.0835,30,0.666529
260,149.132,24.8864,0.00462785,299.25,-89.9914,30,0.652899,160.312,27.0435,0.00741178,319.895,-88.0513,30,0.6773,154.011,26.0605,0.00570246,311.56,-91.7846,27.873,0.616064,157.99,28.0437,0.00877491,330.867,-86.9431,30,0.695254,152.5,24.8859,0.00583447,289.681,-90.9538,26.1119,0.603636,155.743,26.8836,0.00727515,309.732,-89.1848,30,0.666981
261,149.052,24.8081,0.00512232,300.647,-90.1134,29.946,0.648395,160.36,26.8233,0.00792912,318.89,-87.7002,30,0.682715,154.447,25.8323,0.00637493,311.435,-92.0579,28.0607,0.620571,158.706,27.926,0.00902367,329.941,-87.0877,30,0.696659,151.299,25.0308,0.00565749,288.778,-91.0656,26.134,0.597466,156.337,27.0961,0.00694813,311.75,-88.858,29.9874,0.670693
262,150.385,25.0369,0.0053787,299.428,-90.1201,29.9142,0.645378,159.086,27.148,0.00767839,320.642,-87.9312,30,0.679803,155.741,25.9438,0.00642671,310.795,-92.1457,28.0192,0.62033,157.276,28.0365,0.00881479,328.209,-86.7308,30,0.703769,152.352,24.9428,0.00551269,290.703,-90.7238,25.9261,0.60375,156.848,27.0682,0.00743127,309.592,-88.7282,30,0.66542
263,150.814,24.9938,0.00496033,300.266,-90.2104,29.9907,0.653311,159.031,26.9092,0.00700245,319.663,-87.863,30,0.684452,155.217,25.9019,0.00642415,311.101,-91.9553,28.0587,0.624243,158.425,27.9473,0.00921303,328.161,-87.0682,30,0.696668,151.046,24.8534,0.00565462,291.209,-90.7071,25.9539,0.600994,156.874,26.8668,0.00721765,311.02,-89.2466,30,0.673131
